80.46799, 1355.543, 20.7
950.6387, 1426.379, 20.7
491.9483, 1527.076, 20.7
187.9858, 1265.911, 20.73333
78.92056, 1359.754, 20.73333
950.2283, 1424.154, 20.73333
490.2027, 1534.155, 20.73333
182.5589, 1262.055, 20.76667
78.25387, 1365.338, 20.76667
950.2737, 1422.428, 20.76667
488.3839, 1540.775, 20.76667
176.9574, 1258.628, 20.8
77.10512, 1371.945, 20.8
949.6971, 1421.726, 20.8
486.2027, 1547.485, 20.8
170.1549, 1255.011, 20.83333
76.98526, 1378.263, 20.83333
949.777, 1420.286, 20.83333
483.7351, 1553.734, 20.83333
163.3602, 1251.433, 20.86667
76.38201, 1384.343, 20.86667
950.5663, 1420.562, 20.86667
481.3774, 1560.148, 20.86667
155.5721, 1248.483, 20.9
74.42209, 1390.388, 20.9
950.9114, 1421.675, 20.9
478.7726, 1566.717, 20.9
148.1035, 1245.74, 20.93333
74.18223, 1395.212, 20.93333
950.3388, 1424.212, 20.93333
476.2084, 1573.003, 20.93333
140.6983, 1243.094, 20.96667
73.52595, 1400.282, 20.96667
950.7018, 1428.209, 20.96667
473.672, 1578.793, 20.96667
133.6822, 1240.861, 21
73.81753, 1405.676, 21
950.6899, 1431.633, 21
470.8781, 1585.283, 21
126.906, 1238.639, 21.03333
72.95228, 1410.85, 21.03333
950.9468, 1435.1, 21.03333
467.1968, 1591.505, 21.03333
123.5092, 1239.381, 21.06667
73.89928, 1416.157, 21.06667
950.4016, 1439.757, 21.06667
462.9257, 1597.895, 21.06667
123.9801, 1241.379, 21.1
75.17914, 1421.344, 21.1
951.1857, 1442.779, 21.1
458.4849, 1603.917, 21.1
122.7959, 1244.202, 21.13333
74.23067, 1427.227, 21.13333
950.6869, 1444.874, 21.13333
453.6599, 1609.784, 21.13333
123.3078, 1245.61, 21.16667
72.56703, 1433.716, 21.16667
950.8284, 1447.838, 21.16667
449.1724, 1614.995, 21.16667
121.496, 1247.209, 21.2
70.1823, 1440.656, 21.2
951.1391, 1449.034, 21.2
444.7722, 1619.792, 21.2
119.2152, 1247.103, 21.23333
71.63368, 1448.051, 21.23333
949.9805, 1451.798, 21.23333
439.6856, 1624.546, 21.23333
119.9205, 1246.99, 21.26667
950.653, 1452.81, 21.26667
71.18569, 1454.195, 21.26667
434.5781, 1628.994, 21.26667
120.6586, 1245.823, 21.3
950.8078, 1453.189, 21.3
70.48099, 1461.35, 21.3
429.4138, 1633.348, 21.3
121.2829, 1245.291, 21.33333
950.6678, 1453.604, 21.33333
71.99341, 1468.499, 21.33333
423.5728, 1637.61, 21.33333
122.4933, 1242.715, 21.36667
950.5668, 1454.027, 21.36667
71.79422, 1475.397, 21.36667
417.8711, 1641.75, 21.36667
125.027, 1239.568, 21.4
950.5977, 1453.22, 21.4
74.80752, 1482.634, 21.4
412.2543, 1645.761, 21.4
126.6641, 1235.147, 21.43333
950.6456, 1452.057, 21.43333
75.31062, 1489.764, 21.43333
406.8265, 1649.15, 21.43333
128.6956, 1230.752, 21.46667
950.8591, 1449.965, 21.46667
74.4409, 1496.459, 21.46667
400.407, 1653.065, 21.46667
131.08, 1226.458, 21.5
950.4304, 1448.343, 21.5
75.14248, 1502.151, 21.5
